[2013-04-26 19:05:42 GEX 6] Creating a Scheduler Engine...  	in GS::Gex::SchedulerEngine::SchedulerEngine(QObject*)  	in sources\scheduler_engine.cpp
[2013-04-26 19:06:25 GEX 7] Q1: 1.00557e-06  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q2: 1.01248e-06  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q3: 1.02945e-06  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk computed: 1.90926  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Auto detected distribution: Unknown  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Farest points found: [0.000001] [0.000001]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT high limits[Near] forced to its original high limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT low limits[Medium] forced to its original low limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT high limits[Medium] forced to its original high limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT low limits[Far] forced to its original low limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT high limits[Far] forced to its original high limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Final distribution shape for test 610: Unknown  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Computing DPAT limits on Test 511 Site 5  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Initial distribution shape: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Samples start after noise: 8.32178e-13  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Samples end before noise: 3.84933e-12  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Mean: 2.32692e-12  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Sigma: 8.90865e-13  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk: 336750  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk Low: 336752  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk High: 336750  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Kurtosis: -0.989586  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Skew: -0.228725  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q1: 1.33504e-12  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q2: 2.37218e-12  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q3: 3.1579e-12  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk computed: 336750  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] No Outliers detection: Cpk (336750.499378) exceed the cpk limit (20.000000)  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT low limits[Near] forced to its original low limit (-0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT high limits[Near] forced to its original high limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT low limits[Medium] forced to its original low limit (-0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT high limits[Medium] forced to its original high limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT low limits[Far] forced to its original low limit (-0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT high limits[Far] forced to its original high limit (0.000001)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = -0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = -0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = -0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Final distribution shape for test 511: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Computing DPAT limits on Test 412 Site 5  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Initial distribution shape: Clamped (Both sides)  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Samples start after noise: 9.77243e-07  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Samples end before noise: 1.01949e-06  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Mean: 9.96873e-07  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Sigma: 1.28263e-08  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk: 3.42715  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk Low: 3.42715  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk High: 3.71965  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Kurtosis: -1.2318  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Skew: 0.188192  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q1: 9.86462e-07  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q2: 9.94421e-07  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q3: 1.00934e-06  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk computed: 3.42715  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Auto detected distribution: Clamped (Both sides)  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.000001  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Farest points found: [0.000001] [0.000001]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.000001  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Final distribution shape for test 412: Clamped (Both sides)  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Computing DPAT limits on Test 401 Site 5  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Initial distribution shape: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Samples start after noise: 0.493219  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Samples end before noise: 0.499434  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Mean: 0.495904  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Sigma: 0.00145116  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk: 5.95011  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk Low: 5.95011  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk High: 7.83191  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Kurtosis: -0.0601627  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Skew: 0.11511  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q1: 0.494874  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q2: 0.495827  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Q3: 0.496836  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Cpk computed: 5.95011  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Auto detected distribution: Multi-Modal  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = 0.487197  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.504611  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = 0.482843  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.508964  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = 0.478490  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.513318  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Farest points found: [0.499434] [0.492551]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near low limit = 0.487197  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Near High limit = 0.504611  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium low limit = 0.482843  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Medium High limit = 0.508964  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far low limit = 0.478490  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 7] Far High limit = 0.513318  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Final distribution shape for test 401: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:25 GEX 6] Computing DPAT limits on Test 313 Site 5  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
